Name,Code,Altitude,Easting,Northing,Description,Subregion,Region,SourceURL
Roca de Mitjarda o  dels Bombers,s/n,341,403353.0,4606208.0,"Per damunt del camí de les Canals, a prop del torrent de l’Escuder i hi ha vàries roques espargides, la primera roca que es troba és la roca de la Mitja tarda. Cal advertir que Josep Barberà, situa aquestes roques per sota del camí de les Canals.",Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Roca del Capvespre,s/n,320,403430.0,4606221.0,"Per damunt del camí de les Canals, a prop del torrent de l’Escuder i hi ha vàries roques espargides, la primera roca que es troba és la roca de la Mitja tarda per sota aquesta roca i en el mateix torrent de l’Escuder es troba la roca del Capvespre. Pròpiament són dues enganxades. Cal advertir que Josep Barberà, situa aquestes roques per sota del camí de les Canals.",Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Roca Fantasma,s/n,652,403254.0,4605727.0,"Desprès de la cruïlla de carreteres, una que ve de can Maçana i l’altra de Monistrol, i a la seva unió per originar la carretera que va al Monestir de Santa Maria hi ha una cadena descendent a l’esquerra d’aquesta carretera. A la fi d’aquesta carena es troba aquesta roca.",Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Roca veïna de la roca de Mitjatarda,s/n,325,403375.0,4606215.0,"Està per sota de la roca de la Mitjatarda. A la seva base hi ha un petit replà, obrat recentment. Hi ha un mur de pedres",Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Roca veïna de la roca del Capvespre,s/n,317,403402.0,4606203.0,Aquesta roca està per sota de la roca veïna de la roca de Mitjatarda. La seva base fa una molt petita bauma i una acumulació de pedres sembla que siguin restes d'un antic tancament.,Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Roca plana veïna de la roca del Capvespre,s/n,311,403422.0,4606213.0,Roca a tocar a la roca del Capvespre per la seva cara oest. La seva part superior és plana i es passa per damunt a peu.,Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Boleta de la Fisura,588,550,403455.0,4605642.0,Esbelta agulla situada al final d'una carena que baixa a la vessant dreta d'un torrrent que neix a la sortida nord del túnel dels Apòstols del cremallera. Està molt a prop de la drecera de Monistrol o dels Tres Quarts,Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Ressalt dels Peregrins,589,395,403640.0,4605754.0,A sota de la Boleta de la Fisura i del cami de la Drecera de Monistrol surt una petita carena que acaba en una penjada cinglera que cau al damunt del camí de dalt les Canals,Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Agulla Puig Cugul,s/n,552,403461.0,4605622.0,Agulla situada a tocar de la vessant est de la Boleta de la Fissura,Torrent Escuder,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiii-torrent-escuder/
Agulla de la Canal Plana,s/n,981,402438.0,4605757.0,Queda un xic mes avall de la roca de l’Urbain Té una llarga i dreta aresta nord.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Agulla de la Mitra,560,996,402527.0,4605752.0,"Al peu de la Punxa hi ha una petita carena descendent vers el nord. La Mitra és la tercera roca d’aquesta carena després de les roques de les cotes 558 i 559. Forma coll amb la següent agulla de la carena, les roques de la Nansa.",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Agulla dels Degotalls,543,800,402604.0,4606081.0,Agulla a l'extrem nord d'una carena que baixa de l'extrem nord de la regió dels Flautats originant-se a partir de la Nansa i la Mitra. Es troba al damunt dels Degotalls i ben visible des del camí de l'Arrel.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Boleta de Trinitats o Quarta de la Trinitats,538,1.022,402742.0,4605644.0,Aquest agulla també és anomenada Quarta de Trinitats. L’ermita de la Santíssima Trinitat es troba just a sota d’aquesta roca. És l’inici d’una petita carena que es troba a l’esquerra d’una canal que acaba al damunt de l’ermita.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Cadireta del Diable,508,1.130,402576.0,4605677.0,Es l’última agulla dels Flautats per la part est i forma colla amb la cota 507.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Cota 540,540,995,402746.0,4605671.0,Es l’última agulla dels Flautats per la part est i forma colla amb la cota 507.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Cota 541,541,1.003,402746.0,4605661.0,Es l’última agulla dels Flautats per la part est i forma colla amb la cota 507.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Cota 558,558,1.044,402547.0,4605719.0,Al peu de la Punxa hi ha una petita caren descendent vers el nord. Les dues primeres roques d’aquest carena són les cotes 558 i 559.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Cota 559,559,1.021,402535.0,4605736.0,Al peu de la Punxa hi ha una petita caren descendent vers el nord. Les dues primeres roques d’aquest carena són les cotes 558 i 559.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
El Fesolet,504,1.129,402507.0,4605611.0,"Agulla situada en la carena dels Flautats, queda al damunt de la Mòmia i forma coll amb la roca del Moro Joan (Fesolet inferior).",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
El Pebrot,533,1.069,402666.0,4605636.0,"És la roca més alta de la carena que puja des de l’ermita de la Santíssima Trinitat vers els Flautats. Presenta dos colls, el del més al nord, el forma amb els Flautats i el del sud amb el Sereno.",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
El Pito del Sereno,535,1.006,402721.0,4605616.0,Agulla esvelta i allargassada que és la primera d’una carena situada a la part nord de l’ermita de la Santíssima Trinitat en direcció als Flautats i a la dreta d’una canal que acaba a l’ermita.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
El Sereno,534,1.036,402695.0,4605626.0,Aquesta agulla és veïna del Pito del Sereno per la seva part nord en la carena que puja des de Trinitats als Flautats.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Flautats – 505,505,1.130,402527.0,4605648.0,Agulla de la carena dels Flautats. Forma coll a l’oest amb el Fesolet i a l’est amb la cota 506.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Flautats – 506,506,1.130,402541.0,4605658.0,Agulla de la carena dels Flautats. Forma coll a l’oest amb la cota 505 i a l’est amb la cota 507,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Flautats – 507,507,1.135,402547.0,4605669.0,Agulla de la carena dels Flautats. Forma coll a l’oest amb la cota 506 i a l’est amb la Cadireta del Diable,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
La Carota,536,1.046,402700.0,4605653.0,"Agulla per damunt de la Nineta, en la mateixa carena que està a la dreta de la canal que acaba a l’ermita de la Santíssima Trinitat.",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
La Flama o el Didal,580,1.090,402498.0,4605638.0,Petita agulla en forma de didal situada al peu del Flautat-505 per la seva cara nord.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
La Nineta,537,1.036,402715.0,4605650.0,Agulla veïna per un coll a la part nord-est amb la Boleta de Trinitats o Quarta de Trinitats. Queda sota de la roca de la Carota.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
La Porra,530,1.105,402574.0,4605697.0,Primera agulla d’una cadena descendent per la vessant nord des dels Flautats.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
La Punxa,531,1.096,402574.0,4605707.0,Segona agulla d’una cadena descendent per la vessant nord des dels Flautats i veïna de la Porra.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Roca de la Cara de la Vella,532,1.060,402592.0,4605710.0,Darrera roca d’una cadena descendent per la vessant nord des dels Flautats i veïna de la Punxa.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Roca de les Lluernes,564,1.061,402356.0,4605589.0,Agulla situada a l’inici de la serra de les Lluernes i a l’inici de la canal Plana. En la descripció de Josep Barberà aquesta agulla estava situada en la secció Cavall Bernat.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Roca de l’Urbain,666,981,402427.0,4605738.0,"Agulla situada al nord de la Flama o el Didal i pel damunt, a la dreta, de la la Canal Plana.",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Roca del Moro Joan o el Fessolet inferior,503,1.109,402493.0,4605597.0,"Es una petita roca situada a l’inici de la carena que es coneix amb el nom dels Flautats. Fa coll amb la següent agulla d’aquesta carena, el Fesolet, i és veïna de la roca de Sant Salvador de la qual es troba separada per un marcat coll. També ha estat anomenada Fesolet inferior.",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Roques de la Nansa,561 i 593,991,402510.0,4605776.0,Són les últimes roques d’una petita carena descendent cap al nord al peu de la Punxa. Formen coll amb la Mitra.,Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
Roca del Bosc,539,830,402634.0,4606033.0,"Roca situada al damunt de l'agulla dels Degotalls. És de difícil localització per la vegetació que l'envolta. Està per sobre de les cingleres de l’agulla dels Degotalls, un xic més amunt d'elles",Flautats,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxiv-flautats/
El Cavall Bernat,548,1.111,401892.0,4606112.0,"De totes les agulles de Montserrat, el Cavall Bernat és la més coneguda i destacada. Aquesta monòlit s’aboca al damunt de la muralla nord del massís amb una paret de 245 metres mentre que en l’altra vessant, la serra de Lluernes, només té 60 metres de des",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Morral del Cavall,549,897,401939.0,4606180.0,Roca propera a la roca del Cavall Bernat i sota la carena descendent d'ella,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Agulla del Consol,550,1.065,402157.0,4605787.0,"Segons referencias aquesta roca es deia dels Furons, queda integrada en el grup de les roques dels Falcons",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Roques dels Falcons - Cota 551,551,1.057,402152.0,4605803.0,"Aquest cota forma part d'un grup de tres roques situades sota de l’agulla del Consol. La primera ésaquesta, la 551, i no és res més que el replà de la part nord oest de l’agulla del Consol",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Roques dels Falcons - Cota 552,552,1.049,402142.0,4605835.0,Aquest cota forma part d'un grup de tres Sroques situades sota de l’agulla del Consol.Es troba al nord de la cota 551,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Roques dels Falcons - Cota 553,553,1.023,402132.0,4605849.0,Aquest cota forma part d'un grup de tres roques situades sota de l’agulla del Consol. Està situada al nord de la cota 552,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Serrat de les Barretines - cota 554,554,985,402149.0,4605936.0,Cota situada a la part sud de la cota 565 del serrat de les Barretines. Aquest serrat s’inicia en la cota 553 de les roques dels Falcons i s’estén vers el nord en forma descendent.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Serrat de les Barretines - cota 565,565,965,402153.0,4605954.0,Cota situada a la part sud de la Barretina gran en el serrat de les Barretines. Aquest serrat s’inicia en la cota 553 de les roques dels Falcons i s’estén vers el nord en forma descendent.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Serra del Forat del Vent - cota 555,555,957,402301.0,4605918.0,Per sota de la cota 557 hi ha tres roques juntes. La més orientada a l'est és la cota 555,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Serra del Forat del Vent - cota 557,557,1.031,402257.0,4605870.0,Aquesta cota està situada a la part alta del serrat del Forat del Vent per sota de la cota 573,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Barretina Gran,566,973,402153.0,4605954.0,Important roca situada als inicis del serrat de les Barretines situat tot seguit cap al sud del serrat dels Falcons,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Barretina Petita,567,968,402153.0,4605965.0,Agulla del serrat de les Barretines al costat de la cota 565 en la seva vessant nord est.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Cota 568,568,930,402163.0,4605984.0,Agulla del serrat de les Barretines al costat de la Barretina petita en la seva vessant nord est.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Cota 572,572,912,402154.0,4606005.0,"Desprès de la Barretina Petita, per la part baixa i seguint la mateixa direcció nord est del serrat de les Barretines es troba un turó, la cota 568 i  a continuació la cota 572.",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Agulla Despistada,569,911,402159.0,4606020.0,Agulla veïna de la roca del Projectil per la seva vessant oest. És una altívola i estreta agulla.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
El Projectil,570,919,402166.0,4606035.0,"El nom d’aquesta roca és oportú perquè realment sembla un obús. És la darrera roca del serrat de les Barretines,",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Cota 571,571,905,402143.0,4606010.0,"Aquesta cota es troba en el serrat de les Barretines seguint avall sota la cota 572, a la part esquerra i abocada al torrent. Un mica més avall hi ha la roca del Projectil i al mig de les dues, l'agulla Despistada.",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Serra del Forat del Vent - cota 573,573,1.057,402220.0,4605760.0,"Aquesta cota està en la part superior del serrat dele Forat del Vent per damunt de la cota 573 i per sota de la cota 575, petit turó de la serra de les Lluernes.",Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Cota 574,574,1.058,402155.0,4605759.0,Agulla del serrat de les Lluernes propera a l’agulla del Consol en la seva vesant nord. És un turó rocós.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
Roques baixes del Forat del Vent - 578,578,921,402315.0,4605968.0,Son dos roques que estan sota les Roques del Forat del Vent en la seva cara nord.,Cavall Bernat,Sant Salvador,https://totmontserrat.cat/muntanya/agulles/seccio-xxxv-cavall-bernat/
